user_id,email,creation_date,last_activity_date,firstname,lastname,address,canal,country,gender,age_group,churn,order_count,total_amount,total_item,last_transaction,platform,event_count,session_count,last_event,days_since_creation,days_since_last_activity,days_last_event
212263d4-49a8-41ab-be38-307148789213,84260dc187b27d8af83dbfe75473f7333066e2f3,2021-03-13T00:00:00.000+0000,2022-10-03T19:35:45.000+0000,Sydney,Mccarty,"0983 Maldonado Pine Apt. 295
Elliottton, GA 17978",PHONE,FR,1,6,0,2,47,3,2022-10-18T15:28:21.000+0000,other,2,2,2022-10-25T23:08:10.000+0000,602,33,11
734f0cab-0975-4687-8c17-3038a831a8c0,1937114ae59259ff8244f5c5469bb31e2c81f05d,2021-08-23T00:00:00.000+0000,2022-10-27T16:48:06.000+0000,Todd,Washington,"40477 Kramer Road
Andreatown, NE 67153",WEBAPP,FR,1,1,1,2,79,3,2022-10-10T06:12:42.000+0000,ios,2,2,2022-10-28T04:19:39.000+0000,439,9,8
d011a541-4c1c-45c0-9a98-9eb321e7f338,d2a76b03e957dd4ed8356fd1a13e37bd0ebab745,2021-03-01T00:00:00.000+0000,2022-10-13T06:34:05.000+0000,Matthew,Morgan,"8203 Cindy Forest
Royshire, TN 69926",WEBAPP,SPAIN,0,1,1,5,221,9,2022-10-22T18:56:04.000+0000,ios,5,5,2022-10-21T05:59:05.000+0000,614,23,15
393d4a1c-93f5-4dc5-9ddf-a862a59b54af,7207886f9d9511a29b85a519576ee4bb5f1c1ba7,2021-11-05T00:00:00.000+0000,2022-10-28T08:21:33.000+0000,Joyce,Yang,"63113 Gary View
Yolandaville, MD 94680",PHONE,SPAIN,1,9,1,4,199,10,2022-10-27T08:13:07.000+0000,other,4,4,2022-10-19T21:01:39.000+0000,365,8,17
1593acae-7e46-493d-87bc-60ac108d34ee,87cf9ab84e146b93ad3baf5eec06143d25bb3e4d,2021-12-22T00:00:00.000+0000,2022-10-05T20:15:53.000+0000,Danielle,Davidson,"763 Cynthia Landing
South Kimberlyport, FL 56756",MOBILE,USA,0,0,1,2,94,4,2022-10-19T06:08:20.000+0000,other,2,2,2022-10-19T02:26:05.000+0000,318,31,17
4f86aff0-08c0-4ae4-a838-260d4fd28f45,7dfaa5288169d454711312313aa0996a9a7a5e1d,2021-09-23T00:00:00.000+0000,2022-10-08T03:44:18.000+0000,William,Dixon,"176 Robinson Loaf Suite 590
West Georgestad, MD 04633",WEBAPP,SPAIN,0,8,1,2,80,4,2022-10-26T00:46:14.000+0000,other,2,2,2022-10-24T21:31:26.000+0000,408,28,12
5e0d93f7-b6ee-4dfc-a982-480518c25949,5d70835a1e98790b539c6a6d4578be3af3d77c6a,2021-12-26T00:00:00.000+0000,2022-10-14T04:21:37.000+0000,Jay,Robinson,"3381 Melanie Village Suite 570
South Scott, ID 71798",WEBAPP,SPAIN,1,2,1,2,76,4,2022-10-21T15:29:05.000+0000,other,2,2,2022-10-15T07:30:59.000+0000,314,22,21
810c92e5-62f9-49ae-b255-e25957f9b8a7,a789b2d158e4373f5eedc818d5b4583aa74ade7a,2022-02-18T00:00:00.000+0000,2022-10-24T17:28:28.000+0000,Brian,Brown,"95081 Lisa Run
North Jessicashire, PA 02848",WEBAPP,USA,1,8,1,2,49,3,2022-10-19T16:14:33.000+0000,other,2,2,2022-10-26T02:03:13.000+0000,260,12,10
b1fbace4-9640-42cf-8329-087cd38eb225,a2b752e59c28f27699d99e7116079d9dea8bdcfd,2021-08-24T00:00:00.000+0000,2022-10-14T05:19:27.000+0000,Dawn,Newman,"15537 Davis Lights Suite 796
Walkerbury, PA 12746",MOBILE,USA,1,7,0,4,224,8,2022-10-21T19:10:59.000+0000,ios,4,4,2022-10-10T07:47:25.000+0000,438,22,26
2af064dd-2e88-43ae-92c6-8774b256cc5d,d38a314f36905a06a9a1cb97e46d85d4b3fb80ba,2021-11-21T00:00:00.000+0000,2022-10-04T19:28:44.000+0000,Sheila,Ayers,"6328 Christopher Point
South Melissa, UT 99076",PHONE,SPAIN,0,7,1,3,160,7,2022-10-27T07:41:05.000+0000,other,3,3,2022-10-19T01:02:41.000+0000,349,32,17
d8bd1ade-9765-44a3-bcbc-392eb786f12d,ba0465c0e01c89b3403572dd7731063ea87fdcb4,2021-10-17T00:00:00.000+0000,2022-10-06T06:37:31.000+0000,William,Wagner,"652 Matthew Burgs Suite 524
Annabury, MO 19330",WEBAPP,SPAIN,1,5,0,2,90,5,2022-10-27T15:07:22.000+0000,android,2,2,2022-10-24T23:43:01.000+0000,384,30,12
ca0d42bf-367c-48ea-a22a-7c32c577b257,69625fd84cdbf1625df9764ed39173c26cc27965,2021-10-30T00:00:00.000+0000,2022-10-17T19:37:34.000+0000,William,Dixon,"9524 Villa Heights Suite 513
West Barbara, HI 56446",WEBAPP,SPAIN,1,4,1,2,60,4,2022-10-18T03:14:41.000+0000,ios,2,2,2022-10-19T10:02:52.000+0000,371,19,17
b3ca1e00-17c4-4684-b045-22708da6b072,fe5e72be063fe5a074bc021ff0feb9ad5cd7b5d1,2022-03-08T00:00:00.000+0000,2022-10-22T14:29:51.000+0000,Michael,Cox,"8463 Gates Route
Longshire, MD 70647",WEBAPP,FR,0,8,0,1,24,2,2022-10-28T03:53:14.000+0000,android,1,1,2022-10-08T07:02:16.000+0000,242,14,28
5c14f6bf-3257-4f17-aeb5-1be699a8f2ff,e235a3a01a1e4daab08e84094c25e3900c0c482c,2022-06-08T00:00:00.000+0000,2022-10-19T11:24:46.000+0000,Kendra,Barton,"344 Sherry Ferry
Molinaton, NM 44978",PHONE,FR,1,7,0,3,189,7,2022-10-20T00:24:00.000+0000,other,3,3,2022-10-25T06:29:46.000+0000,150,17,11
fcc57999-8b35-438e-89e1-631d69d6c12e,2a905f11813baf9942f5bcadf585886e1d064ab3,2022-03-27T00:00:00.000+0000,2022-10-12T17:40:09.000+0000,Justin,Mitchell,"7983 Mills Circles Suite 470
Figueroashire, VA 12024",WEBAPP,SPAIN,1,8,0,2,104,4,2022-10-27T23:14:43.000+0000,ios,2,2,2022-10-10T20:47:22.000+0000,223,24,26
e5685618-ff4e-478a-a995-13594a657cb7,cc1bf11f144934e56f8f4a19b62bb79503246367,2022-06-05T00:00:00.000+0000,2022-10-07T06:16:11.000+0000,Stephanie,Finley,"PSC 4913, Box 6222
APO AP 43249",PHONE,FR,0,5,1,3,163,6,2022-10-21T00:01:13.000+0000,other,3,3,2022-10-22T10:42:40.000+0000,153,29,14
b7ccd6a3-996d-481e-adfa-582b6524fa8a,e6c77418b4377b9d33de4f8ca9f53dc6e1156f53,2022-06-17T00:00:00.000+0000,2022-10-05T19:04:14.000+0000,Charles,Jones,"PSC 6332, Box 2331
APO AE 96018",WEBAPP,SPAIN,0,1,1,2,86,4,2022-10-28T02:36:07.000+0000,ios,2,2,2022-10-23T05:23:34.000+0000,141,31,13
1f722558-1b0a-48c9-8f37-8dedf118add7,5827fb94353f08f6df04f24e192065a170fb0fa7,2022-06-17T00:00:00.000+0000,2022-10-09T07:26:55.000+0000,Cheryl,Carr,"21489 Nicole Crest Suite 781
Curryborough, GA 77664",MOBILE,FR,1,4,0,1,42,2,2022-10-20T18:58:02.000+0000,android,1,1,2022-10-15T09:12:18.000+0000,141,27,21
dc67271e-8ed7-4da9-8cd7-020b05232242,11770b62d8ce6575c201f1fa3038aa9db7907839,2022-04-02T00:00:00.000+0000,2022-10-13T06:30:09.000+0000,William,Hicks,"34204 Christopher Street
New Natashaview, CT 52162",WEBAPP,SPAIN,0,0,0,2,144,6,2022-10-25T08:01:38.000+0000,other,2,1,2022-10-23T18:10:31.000+0000,217,23,13
cc721b5e-27e9-46f2-93e8-169b87ae02ea,a2b752e59c28f27699d99e7116079d9dea8bdcfd,2022-04-21T00:00:00.000+0000,2022-10-14T05:19:27.000+0000,Dawn,Newman,"15537 Davis Lights Suite 796
Walkerbury, PA 12746",MOBILE,SPAIN,1,6,0,1,48,2,2022-10-13T02:21:57.000+0000,ios,1,1,2022-10-22T19:27:59.000+0000,198,22,14
f4e491f4-1665-4abe-9410-0bf1a99b073a,56952ac97d822df2e9dc9fe15b4992e17a640024,2022-05-02T00:00:00.000+0000,2022-10-09T01:45:47.000+0000,Isabella,Graves,"8136 Judy Path Suite 443
Campbellfurt, CA 23657",PHONE,FR,1,1,1,2,76,4,2022-10-21T04:35:55.000+0000,other,3,3,2022-10-03T04:52:36.000+0000,187,27,33
641b71c8-cc7a-4fa2-9d7c-e5d87e11aa7f,8811b5588c7005d8e2dca78c6071098a31bb5948,2022-02-10T00:00:00.000+0000,2022-10-18T00:44:59.000+0000,Tony,Freeman,"48521 Moore Gardens
Morganborough, MS 04863",WEBAPP,SPAIN,1,6,0,3,92,7,2022-10-28T10:18:23.000+0000,android,3,3,2022-10-15T15:41:30.000+0000,268,18,21
00ad78c9-ce88-4a54-b368-10824f26f088,7104bef3f8e0101c966124fffcdf76a3f1dca387,2022-10-22T00:00:00.000+0000,2022-10-10T09:55:40.000+0000,Sarah,Huynh,"720 Jamie Circles
Port Michaelside, RI 40581",PHONE,USA,0,6,1,4,189,9,2022-10-23T11:01:18.000+0000,null,4,4,2022-10-21T23:42:48.000+0000,14,26,15
81010175-f427-4387-b0e8-4c76b6aee3fe,358936e5442def573df8e16fc579ffd174143212,2022-07-22T00:00:00.000+0000,2022-10-25T12:38:31.000+0000,Steven,Murray,"PSC 2223, Box 7361
APO AP 42834",WEBAPP,FR,1,7,1,1,111,3,2022-10-12T13:22:29.000+0000,null,1,1,2022-10-23T06:21:24.000+0000,106,11,13
379cde9a-d7ac-4bc7-8bf1-8b6269b718db,4aba24ab8bacbeeb8d1567373fcab24918584a30,2022-09-07T00:00:00.000+0000,2022-10-28T08:39:30.000+0000,Annette,Cunningham,"0269 Ray Shores
North Jefferymouth, CT 53651",MOBILE,USA,1,8,1,5,206,10,2022-10-26T09:18:06.000+0000,other,5,5,2022-10-05T15:06:31.000+0000,59,8,31
065800c1-156b-4363-af55-e1993a7e2b93,6f9ddadb43967e41f4e8eeb754c10a2c9bcae390,2022-09-29T00:00:00.000+0000,2022-10-05T11:03:42.000+0000,Audrey,Berry,"74613 Knapp Summit
Youngmouth, CA 84315",MOBILE,FR,0,2,0,2,83,3,2022-10-25T19:32:10.000+0000,ios,2,2,2022-10-19T23:19:13.000+0000,37,31,17
3517d2c0-96ef-47f3-ad88-f84f35b3eac1,35c215c0f55ba7635f0774b6ab0b9b311e33855e,2022-10-08T00:00:00.000+0000,2022-10-23T06:14:13.000+0000,Sara,Frost,"9662 Quinn Land
Oliverland, PA 50011",PHONE,FR,1,8,1,4,245,9,2022-10-24T00:32:13.000+0000,ios,4,4,2022-10-14T09:40:55.000+0000,28,13,22
e5e36d84-38e3-442a-b523-433a1bd82b34,fff1b65b73725903f6addf810a24ff55c79c59e8,2022-08-08T00:00:00.000+0000,2022-10-16T13:14:54.000+0000,Roger,Coleman,"29701 Cynthia Landing
Port Michaelberg, WA 17410",WEBAPP,USA,1,3,1,1,62,2,2022-10-15T16:26:40.000+0000,other,1,1,2022-10-01T09:57:34.000+0000,89,20,35
4f30d711-655c-44b3-9bf1-ce5db7b8ec0d,ec852e4d6b71177f19ae2851911f835fdf5d62a0,2022-07-16T00:00:00.000+0000,2022-10-23T11:58:15.000+0000,Stephanie,Tapia,"108 Johns Dam Suite 169
Kiddport, MS 54022",PHONE,USA,1,10,1,3,77,5,2022-10-15T04:19:30.000+0000,ios,3,3,2022-10-16T00:44:50.000+0000,112,13,20
2ba1db0c-17d5-40a8-acd7-54149e4b9a13,26bed729b87d4678802a85d81d101b3673fc3734,2022-07-25T00:00:00.000+0000,2022-10-22T20:45:15.000+0000,Albert,Smith,"37623 Jennifer Port Suite 589
Randychester, MS 37792",WEBAPP,USA,0,9,1,3,158,5,2022-10-13T06:10:08.000+0000,other,3,3,2022-10-10T22:40:36.000+0000,103,14,26
74afdce7-e076-44d3-a87f-922e8daa0c5d,19c42a39b5a9ef27e8c03124df517ecddda846a6,2022-10-03T00:00:00.000+0000,2022-10-18T21:13:55.000+0000,Tiffany,Rowland,"666 James Villages
West Nathaniel, MA 59683",PHONE,SPAIN,1,10,0,3,179,7,2022-10-18T11:37:36.000+0000,ios,3,3,2022-10-26T06:02:14.000+0000,33,18,10
74f8597e-5f09-4f91-8482-e8cc621404ae,5284e1ffab2cb0b26736401a09fb4e1592e13e5b,2022-10-25T00:00:00.000+0000,2022-10-25T17:37:03.000+0000,Joseph,Nelson,"3241 Graham Viaduct Apt. 116
Samuelchester, WA 18947",WEBAPP,USA,0,6,1,2,136,5,2022-10-27T18:28:52.000+0000,other,2,2,2022-10-12T18:11:12.000+0000,11,11,24
e3465682-07db-4ad0-b2ab-b88c7c37a27a,e32f49dd8c748e3dbe369fe80df8f0dcd58bfa05,2022-09-01T00:00:00.000+0000,2022-10-12T13:09:52.000+0000,Philip,Long,"00772 Young Road
Smithburgh, OK 84994",WEBAPP,FR,1,8,0,2,98,5,2022-10-15T11:12:24.000+0000,ios,2,2,2022-10-24T04:47:12.000+0000,65,24,12
c090e4ce-cf90-48df-a33e-c7ffab12316a,044720065177c24336922051d043446cd8db8c83,2022-10-22T00:00:00.000+0000,2022-10-12T00:46:31.000+0000,Steven,Marshall,"63492 Mccormick Station Apt. 165
East Heather, SD 77651",WEBAPP,SPAIN,1,3,1,4,249,9,2022-10-26T03:35:25.000+0000,ios,4,4,2022-10-05T23:35:45.000+0000,14,24,31
0873d69f-97cb-443e-88eb-6eeb26440128,c1c50bb5652f1b6004e6d990e232a9b187f4aa7a,2022-09-04T00:00:00.000+0000,2022-10-08T11:46:50.000+0000,Samuel,Kim,"06651 Wright Street
Jonesshire, WY 93472",WEBAPP,USA,0,3,0,2,96,3,2022-10-18T18:22:31.000+0000,other,2,2,2022-10-20T07:32:19.000+0000,62,28,16
832e48c2-2a47-4336-a89c-d97d94505eed,d19f73f8972783a2f0cd743de430ee8fcfef96f1,2022-10-23T00:00:00.000+0000,2022-10-08T05:06:38.000+0000,Breanna,Silva,"6954 Rivera Ranch Suite 563
Kristichester, KY 84071",MOBILE,FR,1,3,0,1,38,2,2022-10-13T23:40:54.000+0000,ios,1,1,2022-10-02T03:22:52.000+0000,13,28,34
85390baa-81e0-42e8-aceb-c3ad7247842e,ae86d761f5e978b943e31ee5eb3d4ca018e6f45e,2021-01-16T00:00:00.000+0000,2022-10-11T06:41:49.000+0000,Tara,Cordova,"PSC 9082, Box 5520
APO AP 54483",PHONE,FR,0,4,0,1,56,2,2022-10-26T02:39:22.000+0000,other,1,1,2022-10-10T06:38:08.000+0000,658,25,26
95061306-a5c2-4aab-a9f6-ef71a58bc3ae,2acc9cc85e0ad04cc520d4870f22575371732bd0,2012-11-29T00:00:00.000+0000,2022-10-01T17:03:35.000+0000,Joseph,Adams,"671 Susan Crossing
Kevinport, RI 13580",WEBAPP,USA,0,10,1,1,24,2,2022-10-23T04:53:23.000+0000,ios,1,1,2022-10-19T20:40:30.000+0000,3628,35,17
7e5b3135-c9f6-4d0e-a9dc-72ca2ac5a2b2,ca5abef6490fb2608a1fd5d0f7c51da8e6e02c5f,2021-03-31T00:00:00.000+0000,2022-10-23T12:38:38.000+0000,Joseph,Baker,"PSC 9365, Box 8122
APO AE 86417",WEBAPP,FR,0,0,1,4,204,9,2022-10-25T06:14:59.000+0000,ios,4,4,2022-10-03T03:49:26.000+0000,584,13,33
5840bf19-c438-4dce-8865-e9723c91adf0,ad7f545f1979b20c93c156d42e572abccb74a178,2022-02-08T00:00:00.000+0000,2022-10-22T11:55:26.000+0000,Anna,Elliott,"5537 Aaron Squares
Oliverhaven, UT 20554",MOBILE,FR,0,5,0,4,214,8,2022-10-20T13:40:13.000+0000,other,4,3,2022-10-15T01:02:34.000+0000,270,14,21
acaeccd8-004d-4be2-9969-15f580e430bc,e32f49dd8c748e3dbe369fe80df8f0dcd58bfa05,2021-12-05T00:00:00.000+0000,2022-10-12T13:09:52.000+0000,Philip,Long,"00772 Young Road
Smithburgh, OK 84994",WEBAPP,SPAIN,1,0,1,1,48,3,2022-10-18T09:39:35.000+0000,ios,1,1,2022-10-21T05:30:16.000+0000,335,24,15
c2fcd660-5467-4a47-8bae-49020830d734,13947c2fc86f532c62c6eced60a02fc7a4eebbe7,2021-10-14T00:00:00.000+0000,2022-10-21T06:23:09.000+0000,Gary,Jackson,"700 Montes Village
Michellemouth, WI 03365",WEBAPP,USA,0,8,1,3,92,4,2022-10-22T19:02:30.000+0000,other,3,3,2022-10-23T10:29:12.000+0000,387,15,13
d72d95b0-f45d-4699-8e20-61696fbd7940,08503b1681b08967a368f9a56f3ede8290526d22,2021-09-03T00:00:00.000+0000,2022-10-18T19:32:25.000+0000,Christopher,Miller,"2887 Heather Station
West Robert, VA 61321",WEBAPP,FR,0,6,0,1,64,2,2022-10-05T13:05:36.000+0000,ios,1,1,2022-10-11T08:06:08.000+0000,428,18,25
ebb4987a-b143-4254-8f3f-e4d3cd16f9f6,6a07988b728017d68d8eb10aace872298484ef2f,2021-11-14T00:00:00.000+0000,2022-10-13T19:44:15.000+0000,Joseph,Nelson,"8197 Jenna Mews Apt. 727
East Frankville, RI 55415",WEBAPP,USA,0,4,1,1,42,3,2022-10-04T12:36:10.000+0000,ios,1,1,2022-10-06T04:12:43.000+0000,356,23,30
4444927b-0d8e-4506-aa55-9724bbfd151b,ba0465c0e01c89b3403572dd7731063ea87fdcb4,2021-10-17T00:00:00.000+0000,2022-10-06T06:37:31.000+0000,William,Wagner,"652 Matthew Burgs Suite 524
Annabury, MO 19330",WEBAPP,SPAIN,0,1,0,2,44,3,2022-10-24T11:43:46.000+0000,other,2,2,2022-10-14T11:59:30.000+0000,384,30,22
e884f6a9-a83b-49eb-b00a-e5879c847f49,574af5321100cd4cfecaabe05d18fe561b399867,2022-01-05T00:00:00.000+0000,2022-10-17T11:52:36.000+0000,Allison,Rice,"765 Margaret Plaza Apt. 204
New Angelaborough, NE 60157",WEBAPP,SPAIN,1,9,1,3,102,3,2022-10-12T09:26:14.000+0000,other,3,3,2022-10-18T21:21:27.000+0000,304,19,18
058bfaa0-05ba-4bac-afcd-1c20d0c37b62,ad6afe9b0893269bd81046eb8413b851c1321997,2022-06-01T00:00:00.000+0000,2022-10-10T15:25:51.000+0000,Mary,Huff,"4560 Dawn Shore Apt. 136
Scottland, AK 06048",PHONE,SPAIN,0,5,1,2,122,5,2022-10-24T09:18:09.000+0000,other,2,2,2022-10-17T11:24:32.000+0000,157,26,19
d05d0bb4-59e1-4edf-b6e4-975496dd710b,3f360c414c0bb18e12bc53f959a94cb1a7d285ab,2022-06-25T00:00:00.000+0000,2022-10-26T00:58:28.000+0000,Jason,Lewis,"PSC 1199, Box 1101
APO AA 24368",WEBAPP,SPAIN,1,3,1,2,100,4,2022-10-28T08:48:08.000+0000,other,2,2,2022-10-25T11:51:58.000+0000,133,10,11
dbcb3109-2190-41e1-890e-a5f234586bde,8d8b793c29e85321f96dc21d15e29fac8423ebf0,2022-05-23T00:00:00.000+0000,2022-10-14T10:03:44.000+0000,David,Wilson,"7942 Chen Run
Melindaville, NJ 56619",WEBAPP,USA,1,5,1,2,72,3,2022-10-20T01:25:46.000+0000,ios,2,2,2022-10-08T23:10:39.000+0000,166,22,28
e325a44f-bd2a-4c51-9c75-13b1350555c6,f30048927a8cd9193af3208920de3456fb219b08,2022-04-11T00:00:00.000+0000,2022-10-24T22:49:24.000+0000,Paul,Price,"2360 Wells Fort
Greenport, TX 34868",WEBAPP,FR,1,0,1,2,89,5,2022-10-12T10:30:27.000+0000,ios,2,2,2022-10-10T18:43:39.000+0000,208,12,26
20b62fc7-c327-46ff-bf45-e8ed805815ee,04428353a09c05c3ba1afbe25082c19fa47475fe,2022-03-03T00:00:00.000+0000,2022-10-22T16:25:36.000+0000,Daniel,Rodriguez,"965 Christopher Plaza
Kevinstad, VT 81914",WEBAPP,FR,1,9,0,2,159,5,2022-10-19T12:01:09.000+0000,other,3,3,2022-10-09T21:41:25.000+0000,247,14,27
c71dbc49-4178-4ed0-89b4-8a4a50a33ec5,76ce8cf37c9ed80b0ccbea4e9025454d3e3114c9,2022-06-26T00:00:00.000+0000,2022-10-04T21:43:24.000+0000,Alexandra,Mills,"766 Christopher Parkways Suite 384
Schneiderfurt, MN 64065",WEBAPP,USA,0,4,0,4,151,7,2022-10-20T21:26:07.000+0000,ios,4,4,2022-10-15T19:31:30.000+0000,132,32,21
ebf5b0c0-f6d7-4434-93cf-de466f159fb3,7e3114fe62425cfc758602046ed1a4acb6d64ee0,2022-02-14T00:00:00.000+0000,2022-10-19T04:40:19.000+0000,Juan,Campbell,"Unit 6477 Box 6916
DPO AA 95362",WEBAPP,SPAIN,0,1,0,1,25,1,2022-10-15T20:01:06.000+0000,other,1,1,2022-10-27T03:50:46.000+0000,264,17,9
6c6c6df0-6f78-4204-9605-c9023596c37b,76ce8cf37c9ed80b0ccbea4e9025454d3e3114c9,2022-03-28T00:00:00.000+0000,2022-10-04T21:43:24.000+0000,Alexandra,Mills,"766 Christopher Parkways Suite 384
Schneiderfurt, MN 64065",WEBAPP,USA,1,5,1,1,54,2,2022-10-08T04:16:42.000+0000,ios,1,1,2022-10-28T10:27:19.000+0000,222,32,8
0b3c9fa8-1bf9-4f4f-87ef-10a211b05050,a7a44bfe4ab1a14873faaf916ffe6df7c2e709b8,2022-08-24T00:00:00.000+0000,2022-10-10T16:20:06.000+0000,Jacob,Lopez,"USNV Mccoy
FPO AA 56000",WEBAPP,SPAIN,1,3,1,1,34,2,2022-10-23T15:37:30.000+0000,ios,1,1,2022-10-24T12:51:35.000+0000,73,26,12
4ad57cb7-d19c-488b-b260-933cde9c1730,abde7a977f47838bc56b78d701083b5be72a44fc,2022-09-27T00:00:00.000+0000,2022-10-04T21:45:49.000+0000,Becky,Lane,"91805 Edward Drives
North Jamie, DC 66865",MOBILE,FR,1,0,1,2,107,5,2022-10-20T08:38:57.000+0000,ios,2,2,2022-10-24T12:51:35.000+0000,39,32,12
f5a10a2d-1e40-46dd-8e9c-ce730201f551,d66adf9df68485ee8c221b2f89e6a1cb02643187,2022-10-12T00:00:00.000+0000,2022-10-01T14:08:34.000+0000,Jackie,Haynes,"536 Carter Ranch
Scottbury, ME 15601",PHONE,USA,1,3,1,3,238,7,2022-10-13T22:29:00.000+0000,ios,3,3,2022-10-28T11:47:07.000+0000,24,35,8
6c660579-2434-4a56-8bcf-95cddb55cb8c,a2b752e59c28f27699d99e7116079d9dea8bdcfd,2021-03-27T00:00:00.000+0000,2022-10-14T05:19:27.000+0000,Dawn,Newman,"15537 Davis Lights Suite 796
Walkerbury, PA 12746",MOBILE,SPAIN,1,5,0,1,52,2,2022-10-13T19:00:32.000+0000,ios,1,1,2022-10-18T01:10:20.000+0000,588,22,18
a6b6c0b0-b68b-4f6c-a02b-591d9d495a4b,0914595f043fd9449b9ab2dc38eb32597f135563,2020-12-09T00:00:00.000+0000,2022-10-04T09:20:10.000+0000,Craig,Garcia,"52335 Sarah Track Apt. 123
Port Kevin, NC 04829",WEBAPP,USA,1,3,1,1,54,2,2022-10-18T05:11:03.000+0000,other,1,1,2022-10-13T05:29:57.000+0000,696,32,23
791de894-aa1b-4c85-b761-fc36d8b0b196,d38a314f36905a06a9a1cb97e46d85d4b3fb80ba,2021-08-23T00:00:00.000+0000,2022-10-04T19:28:44.000+0000,Sheila,Ayers,"6328 Christopher Point
South Melissa, UT 99076",PHONE,FR,0,5,0,1,33,1,2022-10-13T20:18:45.000+0000,ios,1,1,2022-10-21T06:17:46.000+0000,439,32,15
8de8dff5-1175-4bb5-ae1f-44b610911069,37c79245b309172066087c5ed36f706ad8d0921e,2021-05-12T00:00:00.000+0000,2022-10-04T17:33:57.000+0000,Joyce,Figueroa,"57490 Williams Loaf Apt. 214
South Jenniferport, DE 34923",PHONE,USA,1,0,1,1,84,3,2022-10-18T23:03:28.000+0000,ios,1,1,2022-10-08T23:02:56.000+0000,542,32,28
7370c5fb-09d1-4cf2-b831-addebe1cde54,4224a1fae3d5ea99aff8cf793858080266ba33e4,2021-05-09T00:00:00.000+0000,2022-10-01T11:40:50.000+0000,Mitchell,Wood,"USS Harrison
FPO AP 24806",WEBAPP,FR,1,9,1,4,178,10,2022-10-24T15:06:14.000+0000,ios,4,4,2022-10-25T03:13:01.000+0000,545,35,11
90d4efc5-656f-4bc3-96eb-aa59311418a0,79966050ac7f030649f836b81b2669d36dd873c6,2020-12-17T00:00:00.000+0000,2022-10-10T16:36:06.000+0000,Matthew,Morgan,"062 Jonathan Way
Hernandezland, MI 87630",WEBAPP,FR,0,5,1,1,36,3,2022-10-11T05:18:11.000+0000,other,1,1,2022-10-26T09:49:50.000+0000,688,26,10
426c7bc8-782c-4edb-a16e-53b992fc0460,35834168faf4825f6e2275899dbc962526f90993,2021-02-15T00:00:00.000+0000,2022-10-05T20:44:42.000+0000,Stephen,Ellis,"44538 Bennett Mount
West Jenniferview, KS 23446",WEBAPP,FR,1,9,0,1,36,1,2022-10-12T08:14:02.000+0000,other,1,1,2022-10-09T00:12:45.000+0000,628,31,27
06a7597a-842b-4cca-b6a3-0e0bbd9bd2ef,1e51f45b155ede9e6c56ca012f079dc5ab511ab3,2021-10-28T00:00:00.000+0000,2022-10-10T23:25:16.000+0000,Karina,Campos,"1338 Kelly Junctions Suite 437
North Antoniomouth, IL 47104",PHONE,SPAIN,0,0,0,2,94,4,2022-10-13T10:42:48.000+0000,other,2,2,2022-10-21T06:27:16.000+0000,373,26,15
32bd646b-b216-4028-997e-994fe5ce3460,c270fa0810d4198b6a8031283b27e2b37f8ac8eb,2021-09-16T00:00:00.000+0000,2022-10-13T22:48:08.000+0000,Greg,Thompson,"30415 Williams Ferry Apt. 213
Weberhaven, AL 05404",WEBAPP,USA,1,10,1,2,60,3,2022-10-17T17:50:28.000+0000,ios,2,2,2022-10-18T22:53:36.000+0000,415,23,18
961d4637-0cb3-4ac6-bd6b-be66a09331e9,ebbbb794581e2fdb73951863c822bf733c5ab65f,2021-11-20T00:00:00.000+0000,2022-10-19T10:07:10.000+0000,Krystal,Gibbs,"43648 Tammy Fort Apt. 897
Danielmouth, MS 36718",PHONE,FR,0,0,0,2,187,5,2022-10-19T19:03:42.000+0000,ios,2,2,2022-10-08T17:43:17.000+0000,350,17,28
38371118-6910-4761-a4fc-bc8e8a13d6b4,2ec9a839d8b3f505efb807719f7bd64622d1de8c,2022-01-27T00:00:00.000+0000,2022-10-16T13:15:53.000+0000,Cynthia,Reid,"9018 Evan Trail Apt. 148
Port Jason, PA 19128",MOBILE,SPAIN,0,9,1,1,22,2,2022-10-07T12:19:05.000+0000,other,1,1,2022-10-16T22:54:04.000+0000,282,20,20
d5e79bc1-ed3f-44c4-b07f-9caec1b9746b,f56a28bc98563ff0cffeb4de702ea8e800f23320,2022-04-29T00:00:00.000+0000,2022-10-04T07:08:27.000+0000,Brittany,Lawrence,"Unit 8272 Box 9731
DPO AE 13454",MOBILE,SPAIN,1,5,1,2,91,3,2022-10-14T02:37:07.000+0000,ios,2,2,2022-10-26T13:16:40.000+0000,190,32,10
14089d5d-15fa-4ca5-8b00-132d42c49a7b,d0cf86ba0e920a23cb839473a21e2cf07e192a21,2022-09-04T00:00:00.000+0000,2022-10-25T16:51:49.000+0000,James,Gonzalez,"308 Lee Run
Markside, CO 20561",WEBAPP,FR,1,8,0,2,186,6,2022-10-27T15:49:12.000+0000,ios,2,2,2022-10-26T02:21:57.000+0000,62,11,10
